booking_id,farmer_id,tractor_id,region,status,crop_operation,amount,requested_at
BKG-04014,FAR-014,TR-014,Embu,completed,Soil management,16200,2026-12-31T00:00:00
BKG-04015,FAR-015,TR-015,Kiambu,pending,Land preparation,16500,2026-01-01T00:00:00
BKG-04016,FAR-016,TR-016,Machakos,completed,Planting,16800,2026-01-02T00:00:00
BKG-04017,FAR-017,TR-017,Nakuru,completed,Weeding,17100,2026-01-03T00:00:00
BKG-04018,FAR-018,TR-018,Nairobi,completed,Harvesting,17400,2026-01-04T00:00:00
BKG-04019,FAR-019,TR-019,Embu,completed,Soil management,17700,2026-01-05T00:00:00
BKG-04020,FAR-020,TR-020,Kiambu,pending,Land preparation,18000,2026-01-06T00:00:00
BKG-04021,FAR-021,TR-021,Machakos,completed,Planting,18300,2026-01-07T00:00:00
BKG-04022,FAR-022,TR-022,Nakuru,completed,Weeding,18600,2026-01-08T00:00:00
BKG-04023,FAR-023,TR-023,Nairobi,completed,Harvesting,18900,2026-01-09T00:00:00
BKG-04024,FAR-024,TR-024,Embu,completed,Soil management,19200,2026-01-10T00:00:00
BKG-04025,FAR-025,TR-025,Kiambu,pending,Land preparation,19500,2026-01-11T00:00:00
BKG-04026,FAR-026,TR-026,Machakos,completed,Planting,19800,2026-01-12T00:00:00
BKG-04027,FAR-027,TR-027,Nakuru,completed,Weeding,20100,2026-01-13T00:00:00
BKG-04028,FAR-028,TR-028,Nairobi,completed,Harvesting,20400,2026-01-14T00:00:00
BKG-04029,FAR-029,TR-029,Embu,completed,Soil management,20700,2026-01-15T00:00:00
BKG-04030,FAR-030,TR-030,Kiambu,pending,Land preparation,21000,2026-01-16T00:00:00
BKG-04031,FAR-031,TR-031,Machakos,completed,Planting,21300,2026-01-17T00:00:00
BKG-04032,FAR-032,TR-032,Nakuru,completed,Weeding,21600,2026-01-18T00:00:00
BKG-04033,FAR-033,TR-033,Nairobi,completed,Harvesting,21900,2026-01-19T00:00:00
BKG-04034,FAR-034,TR-034,Embu,completed,Soil management,22200,2026-01-20T00:00:00
BKG-04035,FAR-035,TR-035,Kiambu,pending,Land preparation,22500,2026-01-21T00:00:00
BKG-04036,FAR-036,TR-036,Machakos,completed,Planting,22800,2026-01-22T00:00:00
BKG-04037,FAR-037,TR-037,Nakuru,completed,Weeding,23100,2026-01-23T00:00:00
BKG-04038,FAR-038,TR-038,Nairobi,completed,Harvesting,23400,2026-01-24T00:00:00
BKG-04039,FAR-039,TR-039,Embu,completed,Soil management,23700,2026-01-25T00:00:00
BKG-04040,FAR-040,TR-040,Kiambu,pending,Land preparation,12000,2026-01-26T00:00:00
BKG-04041,FAR-041,TR-041,Machakos,completed,Planting,12300,2026-01-27T00:00:00
BKG-04042,FAR-042,TR-042,Nakuru,completed,Weeding,12600,2026-01-28T00:00:00
BKG-04043,FAR-043,TR-043,Nairobi,completed,Harvesting,12900,2026-01-29T00:00:00
BKG-04044,FAR-044,TR-044,Embu,completed,Soil management,13200,2026-01-30T00:00:00
BKG-04045,FAR-045,TR-045,Kiambu,pending,Land preparation,13500,2026-01-31T00:00:00
BKG-04046,FAR-046,TR-046,Machakos,completed,Planting,13800,2026-02-01T00:00:00
BKG-04047,FAR-047,TR-047,Nakuru,completed,Weeding,14100,2026-02-02T00:00:00
BKG-04048,FAR-048,TR-048,Nairobi,completed,Harvesting,14400,2026-02-03T00:00:00
BKG-04049,FAR-049,TR-049,Embu,completed,Soil management,14700,2026-02-04T00:00:00
BKG-04050,FAR-050,TR-050,Kiambu,pending,Land preparation,15000,2026-02-05T00:00:00
BKG-04051,FAR-051,TR-051,Machakos,completed,Planting,15300,2026-02-06T00:00:00
BKG-04052,FAR-052,TR-052,Nakuru,completed,Weeding,15600,2026-02-07T00:00:00
BKG-04053,FAR-053,TR-053,Nairobi,completed,Harvesting,15900,2026-02-08T00:00:00
BKG-04054,FAR-054,TR-054,Embu,completed,Soil management,16200,2026-02-09T00:00:00
BKG-04055,FAR-055,TR-055,Kiambu,pending,Land preparation,16500,2026-02-10T00:00:00
BKG-04056,FAR-056,TR-056,Machakos,completed,Planting,16800,2026-02-11T00:00:00
BKG-04057,FAR-057,TR-057,Nakuru,completed,Weeding,17100,2026-02-12T00:00:00
BKG-04058,FAR-058,TR-058,Nairobi,completed,Harvesting,17400,2026-02-13T00:00:00
BKG-04059,FAR-059,TR-059,Embu,completed,Soil management,17700,2026-02-14T00:00:00
BKG-04060,FAR-060,TR-060,Kiambu,pending,Land preparation,18000,2026-02-15T00:00:00
BKG-04061,FAR-061,TR-061,Machakos,completed,Planting,18300,2026-02-16T00:00:00
BKG-04062,FAR-062,TR-062,Nakuru,completed,Weeding,18600,2026-02-17T00:00:00
BKG-04063,FAR-063,TR-063,Nairobi,completed,Harvesting,18900,2026-02-18T00:00:00
BKG-04064,FAR-064,TR-064,Embu,completed,Soil management,19200,2026-02-19T00:00:00
BKG-04065,FAR-065,TR-065,Kiambu,pending,Land preparation,19500,2026-02-20T00:00:00
BKG-04066,FAR-066,TR-066,Machakos,completed,Planting,19800,2026-02-21T00:00:00
BKG-04067,FAR-067,TR-067,Nakuru,completed,Weeding,20100,2026-02-22T00:00:00
BKG-04068,FAR-068,TR-068,Nairobi,completed,Harvesting,20400,2026-02-23T00:00:00
BKG-04069,FAR-069,TR-069,Embu,completed,Soil management,20700,2026-02-24T00:00:00
BKG-04070,FAR-070,TR-070,Kiambu,pending,Land preparation,21000,2026-02-25T00:00:00
BKG-04071,FAR-071,TR-071,Machakos,completed,Planting,21300,2026-02-26T00:00:00
BKG-04072,FAR-072,TR-072,Nakuru,completed,Weeding,21600,2026-02-27T00:00:00
BKG-04073,FAR-073,TR-073,Nairobi,completed,Harvesting,21900,2026-02-28T00:00:00
BKG-04074,FAR-074,TR-074,Embu,completed,Soil management,22200,2026-03-01T00:00:00
BKG-04075,FAR-075,TR-075,Kiambu,pending,Land preparation,22500,2026-03-02T00:00:00
BKG-04076,FAR-076,TR-076,Machakos,completed,Planting,22800,2026-03-03T00:00:00
BKG-04077,FAR-077,TR-077,Nakuru,completed,Weeding,23100,2026-03-04T00:00:00
BKG-04078,FAR-078,TR-078,Nairobi,completed,Harvesting,23400,2026-03-05T00:00:00
BKG-04079,FAR-079,TR-079,Embu,completed,Soil management,23700,2026-03-06T00:00:00
BKG-04080,FAR-080,TR-080,Kiambu,pending,Land preparation,12000,2026-03-07T00:00:00
BKG-04081,FAR-081,TR-081,Machakos,completed,Planting,12300,2026-03-08T00:00:00
BKG-04082,FAR-082,TR-082,Nakuru,completed,Weeding,12600,2026-03-09T00:00:00
BKG-04083,FAR-083,TR-083,Nairobi,completed,Harvesting,12900,2026-03-10T00:00:00
BKG-04084,FAR-084,TR-084,Embu,completed,Soil management,13200,2026-03-11T00:00:00
BKG-04085,FAR-085,TR-085,Kiambu,pending,Land preparation,13500,2026-03-12T00:00:00
BKG-04086,FAR-086,TR-086,Machakos,completed,Planting,13800,2026-03-13T00:00:00
BKG-04087,FAR-087,TR-087,Nakuru,completed,Weeding,14100,2026-03-14T00:00:00
BKG-04088,FAR-088,TR-088,Nairobi,completed,Harvesting,14400,2026-03-15T00:00:00
BKG-04089,FAR-089,TR-089,Embu,completed,Soil management,14700,2026-03-16T00:00:00
BKG-04090,FAR-090,TR-090,Kiambu,pending,Land preparation,15000,2026-03-17T00:00:00
BKG-04091,FAR-091,TR-091,Machakos,completed,Planting,15300,2026-03-18T00:00:00
BKG-04092,FAR-092,TR-092,Nakuru,completed,Weeding,15600,2026-03-19T00:00:00
BKG-04093,FAR-093,TR-093,Nairobi,completed,Harvesting,15900,2026-03-20T00:00:00
BKG-04094,FAR-094,TR-094,Embu,completed,Soil management,16200,2026-03-21T00:00:00
BKG-04095,FAR-095,TR-095,Kiambu,pending,Land preparation,16500,2026-03-22T00:00:00
BKG-04096,FAR-096,TR-096,Machakos,completed,Planting,16800,2026-03-23T00:00:00
BKG-04097,FAR-097,TR-097,Nakuru,completed,Weeding,17100,2026-03-24T00:00:00
BKG-04098,FAR-098,TR-098,Nairobi,completed,Harvesting,17400,2026-03-25T00:00:00
BKG-04099,FAR-099,TR-099,Embu,completed,Soil management,17700,2026-03-26T00:00:00
BKG-04100,FAR-100,TR-100,Kiambu,pending,Land preparation,18000,2026-03-27T00:00:00
BKG-04101,FAR-101,TR-001,Machakos,completed,Planting,18300,2026-03-28T00:00:00
BKG-04102,FAR-102,TR-002,Nakuru,completed,Weeding,18600,2026-03-29T00:00:00
BKG-04103,FAR-103,TR-003,Nairobi,completed,Harvesting,18900,2026-03-30T00:00:00
BKG-04104,FAR-104,TR-004,Embu,completed,Soil management,19200,2026-03-31T00:00:00
BKG-04105,FAR-105,TR-005,Kiambu,pending,Land preparation,19500,2026-04-01T00:00:00
BKG-04106,FAR-106,TR-006,Machakos,completed,Planting,19800,2026-04-02T00:00:00
BKG-04107,FAR-107,TR-007,Nakuru,completed,Weeding,20100,2026-04-03T00:00:00
BKG-04108,FAR-108,TR-008,Nairobi,completed,Harvesting,20400,2026-04-04T00:00:00
BKG-04109,FAR-109,TR-009,Embu,completed,Soil management,20700,2026-04-05T00:00:00
BKG-04110,FAR-110,TR-010,Kiambu,pending,Land preparation,21000,2026-04-06T00:00:00
BKG-04111,FAR-111,TR-011,Machakos,completed,Planting,21300,2026-04-07T00:00:00
BKG-04112,FAR-112,TR-012,Nakuru,completed,Weeding,21600,2026-04-08T00:00:00
BKG-04113,FAR-113,TR-013,Nairobi,completed,Harvesting,21900,2026-04-09T00:00:00
BKG-04114,FAR-114,TR-014,Embu,completed,Soil management,22200,2026-04-10T00:00:00
BKG-04115,FAR-115,TR-015,Kiambu,pending,Land preparation,22500,2026-04-11T00:00:00
BKG-04116,FAR-116,TR-016,Machakos,completed,Planting,22800,2026-04-12T00:00:00
BKG-04117,FAR-117,TR-017,Nakuru,completed,Weeding,23100,2026-04-13T00:00:00
BKG-04118,FAR-118,TR-018,Nairobi,completed,Harvesting,23400,2026-04-14T00:00:00
BKG-04119,FAR-119,TR-019,Embu,completed,Soil management,23700,2026-04-15T00:00:00
BKG-04120,FAR-120,TR-020,Kiambu,pending,Land preparation,12000,2026-04-16T00:00:00
BKG-04121,FAR-121,TR-021,Machakos,completed,Planting,12300,2026-04-17T00:00:00
BKG-04122,FAR-122,TR-022,Nakuru,completed,Weeding,12600,2026-04-18T00:00:00
BKG-04123,FAR-123,TR-023,Nairobi,completed,Harvesting,12900,2026-04-19T00:00:00
BKG-04124,FAR-124,TR-024,Embu,completed,Soil management,13200,2026-04-20T00:00:00
BKG-04125,FAR-125,TR-025,Kiambu,pending,Land preparation,13500,2026-04-21T00:00:00
BKG-04126,FAR-126,TR-026,Machakos,completed,Planting,13800,2026-04-22T00:00:00
BKG-04127,FAR-127,TR-027,Nakuru,completed,Weeding,14100,2026-04-23T00:00:00
BKG-04128,FAR-128,TR-028,Nairobi,completed,Harvesting,14400,2026-04-24T00:00:00
BKG-04129,FAR-129,TR-029,Embu,completed,Soil management,14700,2026-04-25T00:00:00
BKG-04130,FAR-130,TR-030,Kiambu,pending,Land preparation,15000,2026-04-26T00:00:00
BKG-04131,FAR-131,TR-031,Machakos,completed,Planting,15300,2026-04-27T00:00:00
BKG-04132,FAR-132,TR-032,Nakuru,completed,Weeding,15600,2026-04-28T00:00:00
BKG-04133,FAR-133,TR-033,Nairobi,completed,Harvesting,15900,2026-04-29T00:00:00
BKG-04134,FAR-134,TR-034,Embu,completed,Soil management,16200,2026-04-30T00:00:00
BKG-04135,FAR-135,TR-035,Kiambu,pending,Land preparation,16500,2026-05-01T00:00:00
BKG-04136,FAR-136,TR-036,Machakos,completed,Planting,16800,2026-05-02T00:00:00
BKG-04137,FAR-137,TR-037,Nakuru,completed,Weeding,17100,2026-05-03T00:00:00
BKG-04138,FAR-138,TR-038,Nairobi,completed,Harvesting,17400,2026-05-04T00:00:00
BKG-04139,FAR-139,TR-039,Embu,completed,Soil management,17700,2026-05-05T00:00:00
BKG-04140,FAR-140,TR-040,Kiambu,pending,Land preparation,18000,2026-05-06T00:00:00
BKG-04141,FAR-141,TR-041,Machakos,completed,Planting,18300,2026-05-07T00:00:00
BKG-04142,FAR-142,TR-042,Nakuru,completed,Weeding,18600,2026-05-08T00:00:00
BKG-04143,FAR-143,TR-043,Nairobi,completed,Harvesting,18900,2026-05-09T00:00:00
BKG-04144,FAR-144,TR-044,Embu,completed,Soil management,19200,2026-05-10T00:00:00
BKG-04145,FAR-145,TR-045,Kiambu,pending,Land preparation,19500,2026-05-11T00:00:00
BKG-04146,FAR-146,TR-046,Machakos,completed,Planting,19800,2026-05-12T00:00:00
BKG-04147,FAR-147,TR-047,Nakuru,completed,Weeding,20100,2026-05-13T00:00:00
BKG-04148,FAR-148,TR-048,Nairobi,completed,Harvesting,20400,2026-05-14T00:00:00
BKG-04149,FAR-149,TR-049,Embu,completed,Soil management,20700,2026-05-15T00:00:00
BKG-04150,FAR-150,TR-050,Kiambu,pending,Land preparation,21000,2026-05-16T00:00:00
BKG-04151,FAR-151,TR-051,Machakos,completed,Planting,21300,2026-05-17T00:00:00
BKG-04152,FAR-152,TR-052,Nakuru,completed,Weeding,21600,2026-05-18T00:00:00
BKG-04153,FAR-153,TR-053,Nairobi,completed,Harvesting,21900,2026-05-19T00:00:00
BKG-04154,FAR-154,TR-054,Embu,completed,Soil management,22200,2026-05-20T00:00:00
BKG-04155,FAR-155,TR-055,Kiambu,pending,Land preparation,22500,2026-05-21T00:00:00
BKG-04156,FAR-156,TR-056,Machakos,completed,Planting,22800,2026-05-22T00:00:00
BKG-04157,FAR-157,TR-057,Nakuru,completed,Weeding,23100,2026-05-23T00:00:00
BKG-04158,FAR-158,TR-058,Nairobi,completed,Harvesting,23400,2026-05-24T00:00:00
BKG-04159,FAR-159,TR-059,Embu,completed,Soil management,23700,2026-05-25T00:00:00
BKG-04160,FAR-160,TR-060,Kiambu,pending,Land preparation,12000,2026-05-26T00:00:00
BKG-04161,FAR-161,TR-061,Machakos,completed,Planting,12300,2026-05-27T00:00:00
BKG-04162,FAR-162,TR-062,Nakuru,completed,Weeding,12600,2026-05-28T00:00:00
BKG-04163,FAR-163,TR-063,Nairobi,completed,Harvesting,12900,2026-05-29T00:00:00
BKG-04164,FAR-164,TR-064,Embu,completed,Soil management,13200,2026-05-30T00:00:00
BKG-04165,FAR-165,TR-065,Kiambu,pending,Land preparation,13500,2026-05-31T00:00:00
BKG-04166,FAR-166,TR-066,Machakos,completed,Planting,13800,2026-06-01T00:00:00
BKG-04167,FAR-167,TR-067,Nakuru,completed,Weeding,14100,2026-06-02T00:00:00
BKG-04168,FAR-168,TR-068,Nairobi,completed,Harvesting,14400,2026-06-03T00:00:00
BKG-04169,FAR-169,TR-069,Embu,completed,Soil management,14700,2026-06-04T00:00:00
BKG-04170,FAR-170,TR-070,Kiambu,pending,Land preparation,15000,2026-06-05T00:00:00
BKG-04171,FAR-171,TR-071,Machakos,completed,Planting,15300,2026-06-06T00:00:00
BKG-04172,FAR-172,TR-072,Nakuru,completed,Weeding,15600,2026-06-07T00:00:00
BKG-04173,FAR-173,TR-073,Nairobi,completed,Harvesting,15900,2026-06-08T00:00:00
BKG-04174,FAR-174,TR-074,Embu,completed,Soil management,16200,2026-06-09T00:00:00
BKG-04175,FAR-175,TR-075,Kiambu,pending,Land preparation,16500,2026-06-10T00:00:00
BKG-04176,FAR-176,TR-076,Machakos,completed,Planting,16800,2026-06-11T00:00:00
BKG-04177,FAR-177,TR-077,Nakuru,completed,Weeding,17100,2026-06-12T00:00:00
BKG-04178,FAR-178,TR-078,Nairobi,completed,Harvesting,17400,2026-06-13T00:00:00
BKG-04179,FAR-179,TR-079,Embu,completed,Soil management,17700,2026-06-14T00:00:00
BKG-04180,FAR-180,TR-080,Kiambu,pending,Land preparation,18000,2026-06-15T00:00:00
BKG-04181,FAR-181,TR-081,Machakos,completed,Planting,18300,2026-06-16T00:00:00
BKG-04182,FAR-182,TR-082,Nakuru,completed,Weeding,18600,2026-06-17T00:00:00
BKG-04183,FAR-183,TR-083,Nairobi,completed,Harvesting,18900,2026-06-18T00:00:00
BKG-04184,FAR-184,TR-084,Embu,completed,Soil management,19200,2026-06-19T00:00:00
BKG-04185,FAR-185,TR-085,Kiambu,pending,Land preparation,19500,2026-06-20T00:00:00
BKG-04186,FAR-186,TR-086,Machakos,completed,Planting,19800,2026-06-21T00:00:00
BKG-04187,FAR-187,TR-087,Nakuru,completed,Weeding,20100,2026-06-22T00:00:00
BKG-04188,FAR-188,TR-088,Nairobi,completed,Harvesting,20400,2026-06-23T00:00:00
BKG-04189,FAR-189,TR-089,Embu,completed,Soil management,20700,2026-06-24T00:00:00
BKG-04190,FAR-190,TR-090,Kiambu,pending,Land preparation,21000,2026-06-25T00:00:00
BKG-04191,FAR-191,TR-091,Machakos,completed,Planting,21300,2026-06-26T00:00:00
BKG-04192,FAR-192,TR-092,Nakuru,completed,Weeding,21600,2026-06-27T00:00:00
BKG-04193,FAR-193,TR-093,Nairobi,completed,Harvesting,21900,2026-06-28T00:00:00
BKG-04194,FAR-194,TR-094,Embu,completed,Soil management,22200,2026-06-29T00:00:00
BKG-04195,FAR-195,TR-095,Kiambu,pending,Land preparation,22500,2026-06-30T00:00:00
BKG-04196,FAR-196,TR-096,Machakos,completed,Planting,22800,2026-07-01T00:00:00
BKG-04197,FAR-197,TR-097,Nakuru,completed,Weeding,23100,2026-07-02T00:00:00
BKG-04198,FAR-198,TR-098,Nairobi,completed,Harvesting,23400,2026-07-03T00:00:00
BKG-04199,FAR-199,TR-099,Embu,completed,Soil management,23700,2026-07-04T00:00:00
BKG-04200,FAR-200,TR-100,Kiambu,pending,Land preparation,12000,2026-07-05T00:00:00
BKG-04201,FAR-201,TR-001,Machakos,completed,Planting,12300,2026-07-06T00:00:00
BKG-04202,FAR-202,TR-002,Nakuru,completed,Weeding,12600,2026-07-07T00:00:00
BKG-04203,FAR-203,TR-003,Nairobi,completed,Harvesting,12900,2026-07-08T00:00:00
BKG-04204,FAR-204,TR-004,Embu,completed,Soil management,13200,2026-07-09T00:00:00
BKG-04205,FAR-205,TR-005,Kiambu,pending,Land preparation,13500,2026-07-10T00:00:00
BKG-04206,FAR-206,TR-006,Machakos,completed,Planting,13800,2026-07-11T00:00:00
BKG-04207,FAR-207,TR-007,Nakuru,completed,Weeding,14100,2026-07-12T00:00:00
BKG-04208,FAR-208,TR-008,Nairobi,completed,Harvesting,14400,2026-07-13T00:00:00
BKG-04209,FAR-209,TR-009,Embu,completed,Soil management,14700,2026-07-14T00:00:00
BKG-04210,FAR-210,TR-010,Kiambu,pending,Land preparation,15000,2026-07-15T00:00:00
BKG-04211,FAR-211,TR-011,Machakos,completed,Planting,15300,2026-07-16T00:00:00
BKG-04212,FAR-212,TR-012,Nakuru,completed,Weeding,15600,2026-07-17T00:00:00
BKG-04213,FAR-213,TR-013,Nairobi,completed,Harvesting,15900,2026-07-18T00:00:00
BKG-04214,FAR-214,TR-014,Embu,completed,Soil management,16200,2026-07-19T00:00:00
BKG-04215,FAR-215,TR-015,Kiambu,pending,Land preparation,16500,2026-07-20T00:00:00
BKG-04216,FAR-216,TR-016,Machakos,completed,Planting,16800,2026-07-21T00:00:00
BKG-04217,FAR-217,TR-017,Nakuru,completed,Weeding,17100,2026-07-22T00:00:00
BKG-04218,FAR-218,TR-018,Nairobi,completed,Harvesting,17400,2026-07-23T00:00:00
BKG-04219,FAR-219,TR-019,Embu,completed,Soil management,17700,2026-07-24T00:00:00
BKG-04220,FAR-220,TR-020,Kiambu,pending,Land preparation,18000,2026-07-25T00:00:00
BKG-04221,FAR-221,TR-021,Machakos,completed,Planting,18300,2026-07-26T00:00:00
BKG-04222,FAR-222,TR-022,Nakuru,completed,Weeding,18600,2026-07-27T00:00:00
BKG-04223,FAR-223,TR-023,Nairobi,completed,Harvesting,18900,2026-07-28T00:00:00
BKG-04224,FAR-224,TR-024,Embu,completed,Soil management,19200,2026-07-29T00:00:00
BKG-04225,FAR-225,TR-025,Kiambu,pending,Land preparation,19500,2026-07-30T00:00:00
BKG-04226,FAR-226,TR-026,Machakos,completed,Planting,19800,2026-07-31T00:00:00
BKG-04227,FAR-227,TR-027,Nakuru,completed,Weeding,20100,2026-08-01T00:00:00
BKG-04228,FAR-228,TR-028,Nairobi,completed,Harvesting,20400,2026-08-02T00:00:00
BKG-04229,FAR-229,TR-029,Embu,completed,Soil management,20700,2026-08-03T00:00:00
BKG-04230,FAR-230,TR-030,Kiambu,pending,Land preparation,21000,2026-08-04T00:00:00
BKG-04231,FAR-231,TR-031,Machakos,completed,Planting,21300,2026-08-05T00:00:00
BKG-04232,FAR-232,TR-032,Nakuru,completed,Weeding,21600,2026-08-06T00:00:00
BKG-04233,FAR-233,TR-033,Nairobi,completed,Harvesting,21900,2026-08-07T00:00:00
BKG-04234,FAR-234,TR-034,Embu,completed,Soil management,22200,2026-08-08T00:00:00
BKG-04235,FAR-235,TR-035,Kiambu,pending,Land preparation,22500,2026-08-09T00:00:00
BKG-04236,FAR-236,TR-036,Machakos,completed,Planting,22800,2026-08-10T00:00:00
BKG-04237,FAR-237,TR-037,Nakuru,completed,Weeding,23100,2026-08-11T00:00:00
BKG-04238,FAR-238,TR-038,Nairobi,completed,Harvesting,23400,2026-08-12T00:00:00
BKG-04239,FAR-239,TR-039,Embu,completed,Soil management,23700,2026-08-13T00:00:00
BKG-04240,FAR-240,TR-040,Kiambu,pending,Land preparation,12000,2026-08-14T00:00:00
BKG-04241,FAR-241,TR-041,Machakos,completed,Planting,12300,2026-08-15T00:00:00
BKG-04242,FAR-242,TR-042,Nakuru,completed,Weeding,12600,2026-08-16T00:00:00
BKG-04243,FAR-243,TR-043,Nairobi,completed,Harvesting,12900,2026-08-17T00:00:00
BKG-04244,FAR-244,TR-044,Embu,completed,Soil management,13200,2026-08-18T00:00:00
BKG-04245,FAR-245,TR-045,Kiambu,pending,Land preparation,13500,2026-08-19T00:00:00
BKG-04246,FAR-246,TR-046,Machakos,completed,Planting,13800,2026-08-20T00:00:00
BKG-04247,FAR-247,TR-047,Nakuru,completed,Weeding,14100,2026-08-21T00:00:00
BKG-04248,FAR-248,TR-048,Nairobi,completed,Harvesting,14400,2026-08-22T00:00:00
BKG-04249,FAR-249,TR-049,Embu,completed,Soil management,14700,2026-08-23T00:00:00
BKG-04250,FAR-250,TR-050,Kiambu,pending,Land preparation,15000,2026-08-24T00:00:00
BKG-04251,FAR-251,TR-051,Machakos,completed,Planting,15300,2026-08-25T00:00:00
BKG-04252,FAR-252,TR-052,Nakuru,completed,Weeding,15600,2026-08-26T00:00:00
BKG-04253,FAR-253,TR-053,Nairobi,completed,Harvesting,15900,2026-08-27T00:00:00
BKG-04254,FAR-254,TR-054,Embu,completed,Soil management,16200,2026-08-28T00:00:00
BKG-04255,FAR-255,TR-055,Kiambu,pending,Land preparation,16500,2026-08-29T00:00:00
BKG-04256,FAR-256,TR-056,Machakos,completed,Planting,16800,2026-08-30T00:00:00
BKG-04257,FAR-257,TR-057,Nakuru,completed,Weeding,17100,2026-08-31T00:00:00
BKG-04258,FAR-258,TR-058,Nairobi,completed,Harvesting,17400,2026-09-01T00:00:00
BKG-04259,FAR-259,TR-059,Embu,completed,Soil management,17700,2026-09-02T00:00:00
BKG-04260,FAR-260,TR-060,Kiambu,pending,Land preparation,18000,2026-09-03T00:00:00
BKG-04261,FAR-261,TR-061,Machakos,completed,Planting,18300,2026-09-04T00:00:00
BKG-04262,FAR-262,TR-062,Nakuru,completed,Weeding,18600,2026-09-05T00:00:00
BKG-04263,FAR-263,TR-063,Nairobi,completed,Harvesting,18900,2026-09-06T00:00:00
BKG-04264,FAR-264,TR-064,Embu,completed,Soil management,19200,2026-09-07T00:00:00
BKG-04265,FAR-265,TR-065,Kiambu,pending,Land preparation,19500,2026-09-08T00:00:00
BKG-04266,FAR-266,TR-066,Machakos,completed,Planting,19800,2026-09-09T00:00:00
BKG-04267,FAR-267,TR-067,Nakuru,completed,Weeding,20100,2026-09-10T00:00:00
BKG-04268,FAR-268,TR-068,Nairobi,completed,Harvesting,20400,2026-09-11T00:00:00
BKG-04269,FAR-269,TR-069,Embu,completed,Soil management,20700,2026-09-12T00:00:00
BKG-04270,FAR-270,TR-070,Kiambu,pending,Land preparation,21000,2026-09-13T00:00:00
BKG-04271,FAR-271,TR-071,Machakos,completed,Planting,21300,2026-09-14T00:00:00
BKG-04272,FAR-272,TR-072,Nakuru,completed,Weeding,21600,2026-09-15T00:00:00
BKG-04273,FAR-273,TR-073,Nairobi,completed,Harvesting,21900,2026-09-16T00:00:00
BKG-04274,FAR-274,TR-074,Embu,completed,Soil management,22200,2026-09-17T00:00:00
BKG-04275,FAR-275,TR-075,Kiambu,pending,Land preparation,22500,2026-09-18T00:00:00
BKG-04276,FAR-276,TR-076,Machakos,completed,Planting,22800,2026-09-19T00:00:00
